GeneID	Bulk RNA-seq IU_2.5preg_n1	Bulk RNA-seq IU_2.5preg_n2	Bulk RNA-seq IU_2.5preg_n3	Bulk RNA-seq IA_2.5preg_n1	Bulk RNA-seq IA_2.5preg_n2	Bulk RNA-seq IA_2.5preg_n3
Wwp1	5953	7361	5512	1920	2786	2527
Slc7a13	0	4	2	0	2	0
Atp6v0d2	113	115	117	15	5	2
4930480G23Rik	0	0	0	4	1	0
Ttpa	147	166	170	1152	1745	1780
Ggh	1322	1377	1247	1673	2146	2144
Nkain3	31	29	29	11	40	11
Prdm13	0	0	0	0	0	0
Ccnc	1218	1399	1345	4263	5629	6210
Tstd3	207	319	195	93	119	85
Usp45	1271	1725	1288	986	1325	1227
4930528A17Rik	9	17	7	14	16	10
Pnisr	7652	11505	9139	8030	8087	7132
Coq3	836	1007	861	891	1272	1233
Faxc	833	1661	736	842	1411	1366
Fbxl4	1563	1899	1363	1846	2380	2603
Pou3f2	0	0	0	1	6	3
Mms22l	244	328	260	154	237	270
Klhl32	229	352	247	369	662	642
Ndufaf4	790	894	766	632	845	985
C230012O17Rik	11	9	7	8	8	8
Gpr63	96	153	67	66	124	105
Fhl5	86	195	83	10	7	12
Ufl1	3665	4237	3346	3159	4270	4319
Gm11893	4	7	5	15	14	30
Fut9	3249	4359	2584	370	389	440
Manea	1708	2221	1591	2183	3016	3394
4930548K13Rik	0	0	0	0	0	0
Epha7	127	230	95	119	198	189
4930556G01Rik	0	0	0	0	0	0
Map3k7	3234	4797	3456	3476	4782	5117
D130062J21Rik	0	0	0	10	4	0
NA	0	2	0	5	4	0
Bach2	308	596	231	852	1288	1216
Bach2os	3	2	2	7	0	2
Gja10	0	0	0	4	0	1
Casp8ap2	1025	1495	963	1042	1375	1541
Mdn1	2475	2763	2340	3102	3736	3711
Lyrm2	1664	1989	1718	1834	2366	2677
Ankrd6	4308	4924	4039	8417	11194	12148
Rragd	2040	2407	1921	7897	12143	13609
4933421O10Rik	635	896	686	763	996	1038
Ube2j1	3578	4755	3263	3811	5240	5930
Gabrr2	4	6	3	7	6	4
Gabrr1	14	34	1	67	96	68
Pm20d2	1058	1076	1045	4581	6215	7666
Srsf12	53	138	31	51	50	68
Pnrc1	3838	6845	4257	5780	8562	9704
Rngtt	761	1195	801	692	972	1125
Cnr1	42	91	38	101	116	106
Spaca1	34	33	61	25	17	34
Gm20764	0	0	0	0	0	0
Akirin2	1729	2802	2040	2646	3589	4336
Orc3	2409	3132	2218	3502	4838	5064
Rars2	1172	1223	938	1250	1661	1583
Slc35a1	1860	2388	2027	1808	2291	2416
Cfap206	1295	1480	1448	12787	17228	19765
Gm136	0	2	0	2	0	2
Smim8	947	866	859	1041	1264	1364
Zfp292	3769	4783	3689	3475	4879	4811
Cga	0	0	0	0	0	0
Platr9	0	0	0	0	0	0
Mob3b	3872	4746	3535	5504	8393	8452
Ifnk	0	4	4	23	19	5
C9orf72	838	1150	748	818	1209	1336
Gm12367	1	3	0	8	10	5
Lingo2	3	0	0	0	0	0
Mir876	0	0	0	0	0	0
Mir873a	0	0	0	0	0	0
Gm12371	0	0	0	0	0	0
1700009N14Rik	2	6	0	0	0	0
Aco1	5552	6997	5261	2200	3022	3183
Rigi	3715	5360	4232	1275	1882	1932
Topors	2237	3195	2221	2386	3471	4049
Smim27	108	108	75	103	113	139
Ndufb6	1295	1753	1486	1208	1484	1875
4930509K18Rik	0	0	0	2	0	0
Tmem215	0	4	0	2	2	1
4933428C19Rik	0	0	0	0	0	0
Aptx	1339	1797	1312	1541	2201	2231
Gm6297	159	234	166	251	192	233
Dnaja1	14863	28168	15461	14760	17752	22672
Mir207	0	0	5	0	0	0
Smu1	2604	3455	2376	3594	4807	5431
B4galt1	13311	16050	13612	20995	28690	31561
Mir5123	1	1	0	4	1	0
Spink4	7	11	10	68	90	119
Bag1	5979	8445	6831	11398	16793	19114
Chmp5	4315	5182	4000	4784	6481	6970
Nfx1	3566	5477	3803	3972	4990	5336
Mir3094	0	0	0	0	0	2
Aqp7	4	18	8	9	8	6
Aqp3	6	7	4	2	4	10
Nol6	2774	3971	2827	2384	3999	3682
Ube2r2	5195	7912	5283	5315	7639	8290
Ubap2	5307	7575	5296	5309	7191	7426
Dcaf12	3650	5625	3539	4172	5832	6390
Ubap1	2403	3365	2523	2702	3494	4119
Kif24	246	306	232	1594	1810	2249
Nudt2	657	597	673	622	903	1071
Myorg	298	588	265	670	1052	1087
NA	0	0	0	0	0	1
1110017D15Rik	894	1103	1047	8285	10764	11970
Fam219aos	145	308	164	347	552	607
Fam219a	634	1031	675	1388	1711	1946
Dnai1	575	785	708	7356	10068	11349
Enho	1039	1237	1328	3080	5176	5264
Cntfr	971	1242	868	1804	3486	3217
Rpp25l	707	997	786	771	1212	1235
Dctn3	1871	1873	1832	2010	2871	3056
Arid3c	4	0	0	2	7	0
Sigmar1	938	1614	1023	1001	1261	1350
Galt	1137	1449	1103	690	900	873
Il11ra1	3124	5087	3477	2591	3369	3536
Ccl27a	350	486	484	407	417	586
Gm12407	3	2	4	1	0	0
Gm21075	1	0	0	0	1	0
NA	0	0	0	0	0	0
Ccl21d	0	17	0	0	2	0
Ccl19-ps1	0	0	0	0	0	0
Gm20878	0	0	0	0	0	0
Fam205a4	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm21093	0	0	0	0	0	1
Gm21104	0	0	0	0	0	0
Gm3893	0	0	0	0	0	0
Gm13304	0	0	1	0	0	0
NA	0	2	0	0	0	0
Gm13306	0	0	0	0	0	0
NA	0	1	0	0	0	0
Gm13305	0	4	0	1	1	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Ccl21b	0	0	0	0	0	0
Gm21953	0	0	0	0	0	0
Fam205a3	0	1	0	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm21586	0	0	0	0	0	0
Gm3883	0	0	0	0	0	0
Gm13303	0	0	0	0	0	0
Fam205a2	0	0	0	0	0	0
Gm2163	0	0	0	0	0	0
Gm10591	0	3	3	0	0	1
Gm2564	0	0	0	0	0	0
Ccl27b	0	7	0	0	0	0
NA	0	1	0	0	0	0
Il11ra2	4	13	0	5	1	2
1700045I11Rik	0	0	0	0	0	0
Gm21158	2	0	2	0	0	0
Ccl19	0	0	0	0	0	0
Ccl21a	2	2	2	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Fam205c	2	4	8	0	2	0
Phf24	1159	1326	1138	401	706	440
Dnajb5	786	1737	865	175	274	275
1700022I11Rik	2	7	2	4	2	1
NA	2	2	1	2	2	2
Vcp	12306	17309	12242	12966	19383	22251
Fancg	378	554	484	433	449	566
Pigo	1170	1572	1547	1885	2460	2582
Stoml2	1854	2534	2248	2495	3243	3563
Atosb	1861	2639	1978	990	1427	1378
Unc13b	3518	4389	3413	3350	4529	4954
Atp8b5	205	203	133	664	675	659
Rusc2	1493	3427	1542	1185	1403	1607
Fam166b	586	683	790	6398	8351	9875
Tesk1	2305	4004	2750	2207	3515	3555
Cd72	212	352	256	75	161	143
Sit1	0	3	2	0	0	0
Rmrp	101	87	107	55	85	80
Ccdc107	1110	1807	1309	764	972	1101
Arhgef39	102	132	140	61	62	54
Gm12454	129	181	138	97	114	102
Car9	304	420	354	1086	1366	1531
Tpm2	11474	33829	13901	606	826	1009
Tln1	12989	23814	13445	8376	12415	13135
Creb3	2358	2978	2563	2781	4072	4358
Gba2	1243	1915	1420	1736	2327	2692
Rgp1	4098	6380	4389	3278	4464	4915
Msmp	0	0	0	0	0	0
Npr2	3598	6833	4137	2321	3240	3572
Spag8	715	727	774	6115	7403	8448
Hint2	1167	1331	1133	1661	2203	2531
Fam221b	10	32	20	13	19	15
Tmem8b	1034	1497	1003	950	1177	1112
Or13e8	0	1	0	0	1	2
Or13j1	0	0	0	0	0	0
Hrct1	44	89	47	5	16	19
Spaar	12	14	3	3	0	6
A630077J23Rik	2	1	0	0	0	0
Or13c7d	0	4	0	2	0	2
Or13c7e-ps1	0	0	0	0	0	0
Or13c7b	0	0	2	0	0	0
Or13c7c	2	0	2	0	0	0
Or13c7	0	0	0	0	0	0
Reck	1045	2941	891	653	1130	707
Glipr2	550	1052	692	922	1110	1391
Ccin	29	69	48	132	225	296
Clta	14691	17057	13902	15561	20440	22319
Gne	3675	4809	3538	4749	6726	7223
NA	174	182	156	172	260	146
Rnf38	4420	7260	4575	5030	6280	6131
Mir5106	0	0	0	0	0	0
Melk	37	81	93	114	218	211
Gm19980	17	12	4	108	150	223
Pax5	0	2	1	9	17	57
Mir5120	0	0	0	0	0	0
NA	0	0	2	8	8	6
Zcchc7	2172	2366	2046	2243	2342	2088
Grhpr	801	1082	808	2044	2986	3339
Zbtb5	895	1170	714	994	1172	1330
1700055D18Rik	22	38	32	88	55	59
Polr1e	396	539	415	376	547	583
Fbxo10	13298	15697	13466	4264	6337	6431
Tomm5	1301	1333	1350	931	1076	1321
Frmpd1	815	819	863	5128	6743	8351
Frmpd1os	19	10	16	376	465	482
Trmt10b	506	694	591	615	721	737
Exosc3	1139	1239	1158	1514	2022	2472
Dcaf10	1963	2512	1976	1810	2799	2843
Slc25a51	4073	6078	4100	5131	7146	7466
Shb	1655	2645	1618	3486	5016	5561
Gm12408	4	0	0	0	0	0
Gm829	0	0	0	0	0	0
Gm12409	14	8	16	43	60	61
Aldh1b1	219	669	247	103	139	210
Igfbpl1	2	0	2	0	0	8
Stra6l	2	21	13	15	24	38
Ccdc180	1405	1671	1639	16689	21989	24563
Tdrd7	2572	3618	2510	2716	4155	4421
Tmod1	1313	1513	1359	57	175	187
Tstd2	1825	2463	1956	1434	2030	2075
Ncbp1	2614	3556	3051	2149	3256	3228
Xpa	636	821	577	743	991	1260
Foxe1	0	0	0	0	0	0
Trmo	276	341	264	304	372	402
Hemgn	29	60	28	13	28	15
Anp32b	4770	6344	4767	4847	7095	7510
NA	0	3	0	2	1	0
Nans	1369	1723	1449	818	1415	1543
Trim14	964	1272	981	391	511	622
Coro2a	15837	18144	15781	2975	4380	4559
Tbc1d2	1764	2175	1815	1428	2163	2269
Gabbr2	186	146	188	78	208	121
Anks6	1379	1653	1358	1203	1727	1650
Galnt12	2301	2681	2154	1405	1917	1980
Col15a1	3669	13165	3675	929	1826	1544
Tgfbr1	2994	4912	2818	2416	3249	3562
Alg2	3975	4928	3445	3189	4720	4851
Sec61b	5698	5314	5595	4607	6124	7336
Nr4a3	92	132	60	17	98	52
Stx17	2470	3669	2462	3683	4655	4766
Erp44	3954	4378	3751	3496	4377	5323
Mir1958	0	0	0	0	0	0
Invs	1298	2007	1239	1559	2291	2471
Gm19579	3	26	13	22	71	32
Tex10	1939	2778	2215	929	1126	1246
Msantd3	825	1063	745	384	607	616
Tmeff1	1150	1426	1112	165	280	251
NA	2	0	1	0	0	0
Cavin4	24	48	46	4	5	9
Plppr1	0	7	14	1	8	2
Acnat2	0	0	0	0	0	0
Acnat1	26	37	30	2	14	10
Baat	0	0	2	0	3	0
Mrpl50	1405	1738	1379	1336	1628	1999
Zfp189	210	469	270	217	362	422
Aldob	0	2	0	0	0	0
Pgap4	756	1289	648	691	812	931
Rnf20	4131	5031	4251	6720	9408	10223
Grin3a	100	86	63	43	54	57
Ppp3r2	2	1	2	2	7	2
Cylc2	0	0	0	0	0	0
C630028M04Rik	0	0	0	0	0	0
Smc2os	5	5	6	26	20	18
Smc2	798	1125	817	658	847	990
Toporsl	2	0	0	0	0	0
4930552N02Rik	0	0	0	0	0	0
Or13f5	0	0	0	0	0	0
Or13c3	0	0	0	0	0	0
Or13c25	0	0	0	0	0	0
Or13d1	0	0	0	0	0	0
Nipsnap3a	0	0	1	0	0	0
Nipsnap3b	3187	3725	3135	1436	2000	2263
Abca1	4590	7430	4179	4941	8162	7569
4930522O17Rik	0	0	0	0	0	0
Mexis	13	25	22	21	20	22
Slc44a1	2169	3043	1851	4047	5391	6128
NA	688	1072	785	1599	2001	2186
Fsd1l	2142	2366	2208	10688	13311	13876
Fktn	794	1068	694	768	1243	1115
Tal2	2	12	6	4	8	3
Rps15a-ps8	2	4	0	1	2	1
Tmem38b	1052	2041	1117	1223	1726	1662
Zfp462	1606	2151	1335	1738	2657	2524
NA	2	3	0	3	7	2
Gm12508	0	1	3	0	0	0
Rad23b	7191	9901	6979	7015	10413	11228
Gm12505	8	8	5	1	4	0
Klf4	1030	1957	1207	1734	2394	2685
Actl7b	0	0	0	5	0	0
Actl7a	0	0	0	2	0	2
Elp1	1903	2499	1808	2148	3039	3220
Abitram	1132	1701	1206	1839	2885	2948
Ctnnal1	3363	3858	3213	5883	8248	8921
Tmem245	1291	1940	1127	1413	2029	1960
Mir32	0	2	0	0	2	1
Frrs1l	12	6	2	0	0	0
Epb41l4b	3156	3449	2961	12179	16031	17277
Gm12530	10	15	13	128	131	111
Ptpn3	1858	2370	1947	3408	4436	4331
1700042G15Rik	0	0	0	9	6	8
Gm12538	12	22	8	8	14	14
NA	62	113	53	425	758	893
Gm12526	0	4	0	12	5	11
NA	1929	3546	1879	3589	5531	6560
D630039A03Rik	1798	2422	1880	3678	4763	4900
Txn1	4759	5844	5168	5696	7816	8642
Txndc8	0	0	0	0	0	0
Svep1	866	1875	567	354	501	422
Musk	14	16	13	3	8	11
Lpar1	1185	1698	1094	888	1404	1467
Mir3095	0	0	0	0	1	0
Or2k2	0	0	0	1	2	2
Ecpas	4997	7198	5078	5148	7178	7036
Zkscan16	91	181	94	202	290	213
Ptgr1	1230	1511	1210	1151	1482	1688
Dnajc25	656	869	755	623	911	1063
Gng10	1394	1557	1309	979	1265	1323
Shoc1	1	4	1	18	24	8
Ugcg	1977	2912	2083	3488	4901	5274
Susd1	2144	2311	1790	990	1338	1316
Ptbp3	9127	11495	8456	8753	12526	13623
Hsdl2	3124	4252	2965	2050	3198	3192
E130308A19Rik	1033	1295	956	827	1094	1180
Inip	1452	1703	1332	1097	1647	1723
Snx30	1018	1474	979	522	666	701
Slc46a2	35	24	12	30	42	27
Mup4	29	11	19	6	0	8
Mup6	24	33	47	8	24	23
Mup7	0	0	0	0	0	0
Mup2	0	0	0	0	0	0
Mup8	0	0	0	0	0	0
Mup9	0	0	0	0	0	0
Mup1	0	0	0	1	0	0
Mup10	0	0	0	0	0	0
Mup11	0	0	0	0	0	0
Mup12	0	0	0	0	0	0
Mup22	0	0	0	0	0	0
Mup13	0	0	0	0	0	0
Mup14	0	0	0	0	0	0
Mup15	0	0	0	0	0	0
Mup-ps12	0	0	0	0	0	0
Mup16	0	0	0	0	0	0
Mup17	0	0	0	0	0	0
Mup18	0	0	0	0	0	0
Mup19	0	0	0	0	0	0
Mup5	0	0	0	0	0	0
Mup20	0	0	0	0	0	0
Mup3	0	0	0	0	0	0
Mup21	0	0	0	0	0	0
Zfp37	544	887	510	339	564	490
Slc31a2	6180	7002	6053	3217	4555	4758
Fkbp15	3674	5073	3715	2731	3928	4475
Slc31a1	7390	8284	7181	8528	11420	11736
Cdc26	1268	1411	1144	1201	1775	1808
Prpf4	1299	1962	1377	2566	3234	3642
Rnf183	45	51	28	64	101	23
Wdr31	356	423	328	1987	2731	3038
Bspry	3978	4252	4638	2692	3536	4185
Hdhd3	339	456	352	431	609	625
Alad	5631	6344	5397	6558	9188	10037
Pole3	988	1163	916	1230	1693	1887
4933430I17Rik	30	75	23	56	58	41
Rgs3	1319	2255	1424	4504	6315	6702
Zfp618	604	799	603	503	794	908
Ambp	1	2	1	0	4	0
Kif12	0	0	0	0	0	0
Col27a1	457	876	669	148	151	178
Mir455	0	0	0	0	0	0
Orm1	39	31	27	16	23	18
Orm3	16	26	30	11	24	27
Orm2	4	8	10	25	27	38
Akna	1288	1886	1227	4714	6877	7575
Aknaos	0	0	0	1	2	1
Whrn	920	1405	867	1189	1640	1567
Atp6v1g1	2039	2245	2064	2272	3041	3511
Gm11483	0	0	0	0	1	0
Tmem268	645	917	802	559	778	835
Tex53	0	8	0	0	0	0
Tex48	1	0	0	0	0	0
Tnfsf15	2	21	12	0	5	6
Tnfsf8	17	34	14	2	0	0
Tnc	138	257	180	331	618	708
8030451A03Rik	0	0	0	8	5	5
Pappa	196	475	166	42	68	61
Astn2	729	975	817	3639	4798	5781
Trim32	1846	2665	1774	1640	2500	2488
Tlr4	2521	3330	2163	2835	4218	4314
Brinp1	829	975	1019	8	14	22
Cdk5rap2	1015	1524	967	1114	1711	1952
Megf9	455	676	449	312	503	570
Tle1	5443	7595	5819	2386	2986	3586
C630043F03Rik	864	1262	1053	198	291	284
Aldoart1	9	5	1	11	4	8
Gm11487	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm11237	0	0	0	0	0	0
Gm11236	0	0	0	0	0	0
Gm11238	0	0	0	0	0	0
Gm38423	0	0	0	0	0	0
Gm428	0	0	0	0	0	0
Rasef	3254	3540	3273	6337	8513	9609
Gm11240	11	20	31	37	54	51
Gm11758	0	0	0	0	0	0
Gm11757	0	0	0	0	0	0
Gm13871	0	0	0	0	0	0
Gm11756	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0
Frmd3	30	43	34	1	3	10
Kdm4c	2890	3568	2636	2701	3677	3702
Dmac1	990	1277	930	996	1313	1519
Ptprd	1723	2030	1239	907	1184	1291
NA	0	4	0	12	4	3
Tyrp1	0	0	2	4	0	2
Lurap1l	291	540	360	801	1091	1271
Mpdz	2309	3332	2066	3808	4998	6276
Gm5860	1	0	0	0	0	0
Nfib	7477	10845	6575	10460	15891	15556
2310067E19Rik	3	0	0	38	42	0
Zdhhc21	2186	2928	2448	2708	3481	3630
Cer1	0	0	0	0	0	0
Frem1	542	1250	409	54	69	56
Ttc39b	2718	4060	2568	1063	1476	1650
Gm11413	11	11	4	4	2	8
Snapc3	468	732	520	328	358	428
Psip1	3627	4986	3540	3861	5470	5725
NA	517	500	511	393	408	312
Ccdc171	674	935	669	2402	3018	3324
Bnc2	2508	4490	2522	1960	2953	3572
Cntln	1139	1772	949	2197	3217	3256
Sh3gl2	404	539	389	1706	2267	2423
Gm12680	9	11	10	0	0	3
Adamtsl1	2145	4240	1780	359	546	624
Saxo1	4	1	10	0	0	4
Rraga	3431	4897	3175	2970	4239	4681
Haus6	378	607	449	581	781	776
Scarna8	0	3	4	0	0	0
Plin2	1808	2847	1615	1015	1192	1297
Dennd4c	3474	4847	3259	3923	5368	6176
NA	51	19	44	38	31	31
Rps6	29684	31744	29054	25515	32984	39088
Acer2	155	486	240	120	151	171
Slc24a2	0	10	0	0	10	0
Mllt3	2437	3168	2095	1383	2010	1956
Focad	1200	1617	1072	1040	1561	1620
Mir491	1	0	0	0	0	0
Hacd4	938	1063	819	656	1019	1027
Ifnb1	0	0	0	2	6	0
Ifna15	0	0	0	0	0	0
Ifna14	0	0	0	0	0	0
Ifna9	0	0	0	0	0	0
Ifna12	0	0	0	0	0	0
Pramel32	0	0	0	0	0	0
Ifna13	0	0	0	0	0	0
Ifna16	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0
Ifnab	0	4	0	0	0	0
Klhl9	6815	9793	6797	5856	8314	9054
Gm13271	0	0	2	3	2	3
Gm13286	2	0	0	0	0	0
Gm13283	2	2	0	0	2	1
Gm13290	0	0	0	0	0	0
Gm13289	0	0	0	0	0	0
Gm13272	0	0	0	0	0	0
Ifnz	3	4	0	0	3	2
Gm13276	0	0	0	0	0	0
Gm13277	0	1	0	0	0	2
Gm13278	0	0	0	0	0	0
Gm13275	0	0	0	0	1	0
Gm13279	0	0	0	0	0	0
Gm13285	0	0	0	0	0	0
Gm13287	0	0	0	0	0	0
Gm13288	2	3	0	0	2	0
Ifna7	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0
Ifna6	0	0	0	0	0	0
Ifna5	0	0	0	0	0	0
Ifna4	0	0	0	0	0	0
Ifna1	0	0	0	0	0	0
Ifne	263	246	287	2	2	16
Mir31	23	34	29	6	4	4
Wincr1	0	2	0	0	0	0
Mtap	2183	2990	2269	1971	3023	3176
Cdkn2a	3	6	13	261	385	313
Cdkn2b	409	455	489	3132	4084	4572
Dmrta1	220	212	286	1421	2031	2517
Zfp352	0	0	0	0	0	0
Gm12633	0	0	0	0	0	0
Elavl2	4	26	8	17	15	8
Gm12669	49	57	62	53	57	78
Izumo3	0	0	0	0	0	0
Tusc1	306	459	351	296	477	511
Caap1	629	821	657	871	1058	1335
NA	0	0	0	0	0	0
Plaa	2413	3303	2298	2165	3264	3582
Gm12657	218	211	203	226	299	307
Ift74	1665	2174	1658	7440	9866	11177
Lrrc19	14	6	12	39	37	25
Mir872	0	0	0	4	1	2
Tek	837	2483	782	113	175	197
Eqtn	13	2	0	3	9	21
Gm12693	101	151	122	93	105	107
Mysm1	2396	3020	2283	2818	3127	3042
Gm12704	0	0	1	0	3	0
Jun	10332	16961	10418	6332	9471	11223
Gm3831	6	4	2	2	1	2
Fggy	985	1157	1032	1811	2430	2611
9530080O11Rik	49	62	48	15	23	26
Hook1	12550	12408	11561	2487	3576	3698
Cyp2j13	293	286	195	6	0	12
Cyp2j12	0	2	0	0	0	0
Cyp2j11	4883	4606	3978	7	9	4
Cyp2j8	28	15	17	2	1	2
Cyp2j6	895	1247	785	809	1223	1236
Cyp2j9	190	359	171	179	218	190
Cyp2j5	0	0	0	5	5	10
Gm12695	253	271	285	3220	4475	5049
Gm12696	140	159	151	155	253	222
E130114P18Rik	12	23	6	17	24	25
Nfia	4609	7430	4740	4361	6497	6298
Gm12676	20	36	25	25	44	23
NA	11	12	7	25	9	17
0610025J13Rik	22	9	12	54	96	83
Tm2d1	1609	1598	1378	1618	2003	2224
Patj	8818	10100	9149	7587	11257	12142
L1td1	0	6	0	0	2	6
Kank4	137	209	120	250	436	448
Kank4os	13	2	2	64	98	129
I0C0044D17Rik	0	0	0	0	0	0
Usp1	2533	3260	2453	2747	3730	4234
Dock7	5621	7331	5264	6052	8358	8659
Angptl3	0	4	3	4	6	2
NA	10	2	2	5	6	5
Atg4c	1117	1385	1141	1045	1412	1422
Gm10305	4	2	0	0	2	0
Foxd3	3	18	10	1	0	0
Alg6	700	778	715	2058	2449	2593
Itgb3bp	385	374	384	669	757	904
Efcab7	288	237	208	646	744	780
Pgm1	3176	4352	3402	1755	2635	2470
Ror1	307	620	315	315	471	570
Ube2u	41	48	102	654	780	1132
Cachd1	3527	4525	2725	4578	6936	6695
Raver2	528	944	505	1473	1597	1764
Jak1	14679	20179	14463	7166	11135	11214
E130102H24Rik	206	381	241	289	233	198
Mir101a	0	0	0	0	0	0
0610043K17Rik	19	26	32	35	51	49
Ak4	439	432	407	280	291	323
Dnajc6	876	1296	766	554	1014	936
Leprot	12356	14445	11326	4542	6443	6707
Lepr	2051	5047	1535	216	355	318
Pramel17	0	0	0	0	0	0
C130073F10Rik	0	0	0	0	0	0
Pramel18	0	0	0	0	0	0
Pramel19	0	2	0	0	0	0
Gm12789	0	0	0	0	0	0
Pde4b	252	558	255	292	545	516
Sgip1	38	77	48	9	13	10
Gm12709	0	3	0	0	2	0
Dynlt5	2	0	0	0	0	0
BB031773	0	0	0	0	0	0
Insl5	0	1	3	22	21	14
Dnai4	1965	2398	2118	15112	20497	23302
Mier1	4778	7081	4380	4801	7373	7594
Slc35d1	682	996	667	918	1062	1142
4921539E11Rik	0	0	0	2	6	0
4930456L15Rik	0	1	0	0	0	0
Oma1	1026	1194	978	773	1215	1334
Gm12718	1	0	0	0	0	2
NA	2428	3002	2199	1764	2572	2701
Gm10304	0	0	4	0	0	0
Dab1	2501	3312	2282	175	199	295
C8b	0	0	2	0	0	0
C8a	23	22	14	8	6	10
Fyb2	2166	2853	2009	1547	2355	2704
Prkaa2	504	1279	541	761	1002	1011
Plpp3	15635	24676	12815	1565	2594	2139
NA	1	5	1	1	4	0
Usp24	4410	5916	4410	9087	12873	13699
Pcsk9	48	122	64	8	8	13
Bsnd	8	5	4	2	12	9
Dhcr24	5979	7788	6026	6002	8654	9604
Lexm	11	13	4	16	10	4
Ttc22	231	371	324	205	316	326
Pars2	310	384	329	472	710	750
Ttc4	1567	2151	1951	2454	3035	3238
Mroh7	550	999	686	432	532	429
Fam151a	29	20	22	2	3	12
Acot11	3547	5036	3371	963	2179	2004
Ssbp3	7512	10944	8225	11460	18165	19423
Mrpl37	1402	2118	1374	1871	2314	2419
Cyb5rl	300	383	320	631	924	984
Cdcp2	0	0	9	0	4	2
Tceanc2	1473	2029	1276	1620	2192	2374
Tmem59	9582	11480	9193	8644	12012	12758
NA	0	0	0	1	3	1
Ldlrad1	434	375	587	8268	10909	12094
Lrrc42	1538	2048	1662	1361	2002	2258
Ift25	624	550	573	1505	1817	2053
Dio1	256	200	323	1692	2443	2807
Yipf1	3570	3881	3687	3846	5107	5668
Ndc1	446	581	295	399	562	584
Glis1	40	41	33	109	130	115
Dmrtb1	0	0	0	0	0	0
Lrp8	116	133	110	145	202	200
Lrp8os2	0	0	0	1	0	2
Magoh	1125	1289	1119	1285	1648	1958
Czib	1173	1921	1349	1022	1452	1647
Cpt2	2757	3154	2583	1625	2215	2237
Slc1a7	52	76	83	130	233	153
Podn	1830	2178	1612	3672	4354	3871
Scp2	7573	9044	7434	8348	12559	13142
Echdc2	2913	3628	3388	6770	7489	8160
Zyg11a	3	12	2	7	4	6
Zyg11b	3620	5432	3515	3614	5421	5996
Coa7	495	682	403	432	614	674
Shisal2a	96	76	95	819	953	815
Gpx7	462	912	551	546	753	784
Tut4	2712	3672	2727	6164	8218	8592
NA	1	1	0	1	1	0
Prpf38a	1579	1901	1586	1343	1761	1913
Orc1	410	339	400	20	33	35
Cc2d1b	3135	3910	3376	2567	3464	3726
Zfyve9	920	1374	932	1196	1675	1677
NA	140	174	151	123	240	289
Btf3l4	1777	2513	1934	1999	2744	2939
Txndc12	2251	2568	2057	1969	2534	2997
Kti12	730	1251	812	705	986	1110
Rab3b	4	7	3	14	10	0
8030443G20Rik	0	0	0	0	0	0
Nrd1	5449	7745	5463	8087	11256	12018
Mir761	5	12	8	3	6	12
Osbpl9	4900	6798	4712	4848	6486	6830
Calr4	42	25	37	47	86	60
Eps15	4106	5746	3912	6242	8389	9279
Ttc39a	2313	2434	2460	11618	15505	18425
Rnf11	6372	8228	6776	5258	7488	8020
4930522H14Rik	0	0	0	0	0	0
9630013D21Rik	38	51	52	22	30	7
Cdkn2c	685	946	669	429	567	558
Faf1	2243	3223	2431	2802	3836	4378
Dmrta2	16	16	7	10	7	14
Elavl4	0	0	0	4	6	0
Agbl4	30	47	47	413	579	601
Bend5	837	1033	755	377	493	553
Spata6	1970	2619	2004	4377	6145	6678
Slc5a9	228	259	214	464	685	614
Skint8	0	0	0	0	0	0
Skint7	1	1	0	0	0	0
Skint1	0	0	0	0	0	1
Skint4	0	0	0	0	0	0
Skint3	55	45	35	2	5	10
Skint9	0	0	0	0	0	0
Gm12814	0	0	0	0	0	0
Skint2	0	0	0	0	0	0
Skint10	0	0	0	0	0	0
Skint6	0	0	0	0	0	0
Gm12816	21	27	24	16	8	22
Skint5	0	0	0	0	0	0
Skint11	0	0	0	0	0	2
Trabd2b	1215	1799	1137	855	1800	1527
Gm12830	1	11	0	4	4	21
Foxd2	10	30	22	8	2	2
Foxd2os	18	12	3	21	7	15
Foxe3	0	0	0	0	0	2
Cmpk1	2503	3117	2649	2215	3033	3189
Stil	35	59	72	394	293	370
Tal1	110	248	105	18	47	48
Pdzk1ip1	5873	5736	6245	284	493	560
Cyp4x1	18	25	15	0	0	0
Cyp4a29	0	0	0	0	0	0
Cyp4a12a	12	19	8	0	0	2
Cyp4a12b	0	0	0	0	0	0
Cyp4a30b	0	0	0	0	0	0
Cyp4a14	3	4	3	0	0	0
Cyp4a10	5	20	5	4	5	0
Cyp4a31	0	0	0	0	0	0
Cyp4b1-ps2	1	1	0	0	0	0
Cyp4a32	2	2	0	5	3	1
