GeneID	Bulk RNA-seq IU_0.5preg_n1	Bulk RNA-seq IU_0.5preg_n2	Bulk RNA-seq IU_0.5preg_n3	Bulk RNA-seq IA_0.5preg_n1	Bulk RNA-seq IA_0.5preg_n2	Bulk RNA-seq IA_0.5preg_n3
2210414B05Rik	2	0	1	2	0	2
Lyn	5030	4034	3516	3038	3459	3219
6330407A03Rik	3	2	1	0	1	1
Rps20	8742	9103	9327	4300	5913	5773
Mos	0	0	0	0	2	0
Plag1	306	178	141	51	100	64
Chchd7	538	574	527	365	508	481
Sdr16c5	0	0	0	0	0	0
Sdr16c6	5	0	0	0	0	0
Penk	9942	7063	11016	416	599	563
Bpnt2	2698	3219	2543	3650	4554	4412
4930423M02Rik	0	0	0	0	0	0
Fam110b	445	386	347	208	301	217
NA	0	0	0	0	1	0
Ubxn2b	779	956	740	1248	1254	1379
Cyp7a1	0	0	0	0	0	0
Sdcbp	11503	11306	9909	8923	9862	10155
Nsmaf	1494	2029	1401	1373	2382	2034
Tox	194	197	126	40	85	51
8430436N08Rik	0	0	2	0	0	0
Car8	122	115	121	12	24	39
Gm11810	0	0	0	0	0	0
Rab2a	4402	5106	4091	4298	4834	4688
Gm8273	9	11	11	6	22	7
Chd7	699	812	677	705	1140	902
Clvs1	15	13	14	1	2	6
Asph	3067	3457	2663	5091	6672	5672
4930412C18Rik	94	142	85	391	670	487
Gdf6	30	33	39	7	11	16
4930448K20Rik	0	0	0	0	0	1
1700123O12Rik	1	2	0	0	0	0
Mir3471-1	0	0	0	0	0	0
Cfap418	653	775	504	1158	1576	1326
NA	0	0	3	5	2	6
Plekhf2	828	824	629	794	915	774
Ndufaf6	71	97	57	109	113	91
Gm11827	37	52	48	6	17	6
Mir684-2	0	4	0	3	2	6
Trp53inp1	7516	6771	4978	4986	8476	6123
Ccne2	28	30	30	31	56	43
Ints8	988	950	813	1054	1123	1178
Dpy19l4	729	804	654	685	956	916
NA	8	1	2	2	8	6
Esrp1	2567	2193	1926	3361	3549	3355
Gm11821	2	4	1	6	26	8
Virma	2128	2007	1645	1882	2199	2031
Rad54b	17	16	13	25	72	39
Fsbp	4	7	6	9	22	8
Gem	2256	2474	2099	494	615	547
Cdh17	1	5	3	5	3	6
Pdp1	612	713	579	509	467	487
1700123M08Rik	28	39	36	17	22	24
Gm10604	0	8	2	4	8	4
Tmem67	472	644	436	1784	2829	2276
Rbm12b2	321	314	254	281	340	299
Rbm12b1	124	135	100	102	148	105
Cibar1	539	653	563	572	677	662
Triqk	251	281	266	322	505	419
Gm11826	49	38	54	26	38	31
Runx1t1	395	398	290	58	102	62
Slc26a7	27	37	17	37	113	61
Lrrc69	2	0	1	1	1	1
Otud6b	1124	1199	1031	1348	1243	1420
Pip4p2	1107	1060	1006	1111	1172	1212
Gm11837	33	37	19	16	17	18
Necab1	5	5	5	1	4	1
Tmem64	3008	4514	3707	5467	5726	6603
Calb1	12705	14554	12567	3619	3467	4274
Decr1	1095	1285	1012	1166	1676	1515
Nbn	745	691	566	730	958	910
Osgin2	520	508	461	564	940	786
Ripk2	662	658	464	527	647	585
A530072M11Rik	84	89	83	66	89	74
Mmp16	141	148	107	25	54	41
Cngb3	1	2	1	0	0	1
Cpne3	2803	2604	2155	2901	3845	3327
Rmdn1	275	460	299	585	1086	804
Wwp1	2379	1946	1760	1036	1435	1244
Slc7a13	0	2	0	0	2	0
Atp6v0d2	133	131	183	0	3	3
4930480G23Rik	0	0	0	0	1	0
Ttpa	104	146	66	357	552	405
Ggh	579	801	619	746	996	877
Nkain3	1	11	3	7	17	18
Prdm13	0	0	0	0	0	0
Ccnc	517	677	484	1455	1991	1627
Tstd3	118	108	68	71	97	75
Usp45	658	759	548	448	620	492
4930528A17Rik	5	10	2	5	6	3
Pnisr	3961	5137	3917	1970	4387	2883
Coq3	349	499	448	438	499	482
Faxc	433	614	412	610	683	585
Fbxl4	640	688	578	637	842	811
Pou3f2	0	0	0	5	1	2
Mms22l	94	120	82	114	225	150
Klhl32	132	187	133	200	349	311
Ndufaf4	265	353	276	397	226	376
C230012O17Rik	3	11	0	1	4	5
Gpr63	39	68	37	65	51	54
Fhl5	61	51	53	22	19	20
Ufl1	2142	2125	1738	1753	1851	1908
Gm11893	2	5	1	9	7	15
Fut9	2395	1769	1567	54	132	88
Manea	750	830	690	1029	1148	975
4930548K13Rik	0	0	0	0	0	0
Epha7	56	132	83	99	157	159
4930556G01Rik	0	0	0	0	0	0
Map3k7	1853	1964	1640	1829	2205	1999
D130062J21Rik	0	1	1	0	0	0
NA	0	0	0	0	0	0
Bach2	199	288	192	124	427	270
Bach2os	4	5	1	0	3	3
Gja10	0	0	0	0	0	1
Casp8ap2	593	596	457	530	599	521
Mdn1	800	1109	724	1536	1575	1628
Lyrm2	636	762	660	653	932	849
Ankrd6	1069	1742	1177	2881	3978	3590
Rragd	991	1258	963	2559	3982	2987
4933421O10Rik	364	443	339	219	430	285
Ube2j1	1948	2207	1816	2324	2340	2555
Gabrr2	5	3	0	4	3	2
Gabrr1	10	19	10	5	38	19
Pm20d2	324	542	352	1941	2396	2209
Srsf12	31	34	27	19	30	19
Pnrc1	4732	4707	4038	2423	3697	3200
Rngtt	415	481	346	500	489	586
Cnr1	35	42	49	6	20	18
Spaca1	29	30	36	11	8	14
Gm20764	0	0	0	0	0	0
Akirin2	1216	1217	986	935	1225	1253
Orc3	1056	1395	1038	1468	2234	1835
Rars2	363	449	366	529	589	571
Slc35a1	806	1026	829	860	1151	1118
Cfap206	432	749	461	3859	5882	4427
Gm136	0	0	1	0	0	0
Smim8	300	404	337	349	470	403
Zfp292	2188	2215	1672	1571	2343	1985
Cga	0	0	0	0	0	0
Platr9	0	0	0	0	0	0
Mob3b	2324	2465	1937	3121	4362	4286
Ifnk	2	1	0	2	1	4
C9orf72	707	691	757	427	509	532
Gm12367	2	11	6	2	1	0
Lingo2	4	1	2	0	0	0
Mir876	0	0	0	0	0	0
Mir873a	0	0	0	0	0	0
Gm12371	0	0	0	0	0	0
1700009N14Rik	1	10	1	0	1	0
Aco1	1790	1842	1462	1598	1554	1678
Rigi	2849	2366	1612	1067	1272	1069
Topors	1199	1175	975	1181	1452	1247
Smim27	49	79	66	35	60	78
Ndufb6	538	757	642	728	826	820
4930509K18Rik	0	0	0	0	0	0
Tmem215	3	0	0	2	21	5
4933428C19Rik	0	0	0	0	0	0
Aptx	693	831	634	607	871	721
Gm6297	96	133	150	25	79	52
Dnaja1	15161	17063	13121	7998	7217	7847
Mir207	0	0	0	0	0	0
Smu1	1448	1507	1297	1558	1815	1789
B4galt1	5983	5918	4784	8224	11379	9667
Mir5123	0	0	0	1	0	0
Spink4	8	18	6	59	96	101
Bag1	4035	4370	3852	5543	7096	7268
Chmp5	2850	2702	2525	2484	2687	2532
Nfx1	2188	2357	1957	1635	2162	1938
Mir3094	0	0	0	0	1	0
Aqp7	5	4	4	1	7	6
Aqp3	23	13	9	0	1	4
Nol6	1363	1541	1177	1895	1755	1926
Ube2r2	3750	3893	3132	2643	3492	3251
Ubap2	2249	2260	1879	2403	3017	2882
Dcaf12	2882	2637	2285	2168	2663	2578
Ubap1	1581	1509	1300	1211	1634	1448
Kif24	89	151	78	603	893	589
Nudt2	289	269	292	304	385	365
Myorg	187	211	137	297	495	343
NA	0	0	0	0	2	0
1110017D15Rik	280	449	292	2041	2780	2336
Fam219aos	97	108	82	159	254	154
Fam219a	308	418	282	524	671	540
Dnai1	175	347	155	2510	3605	2623
Enho	328	873	463	1398	2460	1623
Cntfr	422	520	389	592	1003	655
Rpp25l	406	416	305	387	447	500
Dctn3	902	884	838	926	1193	1123
Arid3c	2	0	0	0	0	0
Sigmar1	729	663	576	655	657	861
Galt	475	604	477	270	388	323
Il11ra1	1567	1558	1370	955	1248	1110
Ccl27a	125	168	140	97	161	132
Gm12407	9	3	1	1	0	0
Gm21075	0	0	0	0	0	0
NA	0	0	0	0	0	0
Ccl21d	0	0	0	0	0	0
Ccl19-ps1	0	0	0	0	0	0
Gm20878	0	0	0	0	0	0
Fam205a4	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm21093	2	2	1	0	1	0
Gm21104	0	0	0	0	0	0
Gm3893	0	0	0	0	0	0
Gm13304	0	0	0	0	0	0
NA	0	0	0	1	2	0
Gm13306	0	0	1	0	0	0
NA	0	0	0	0	0	0
Gm13305	1	0	2	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Ccl21b	0	0	0	0	0	0
Gm21953	0	1	0	0	0	0
Fam205a3	0	0	0	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm21586	0	0	0	0	0	0
Gm3883	0	0	0	0	0	1
Gm13303	0	0	0	0	0	0
Fam205a2	0	4	0	0	0	1
Gm2163	0	0	1	0	0	0
Gm10591	0	0	2	0	0	0
Gm2564	0	0	0	0	0	0
Ccl27b	0	0	0	0	1	1
NA	0	0	0	0	0	0
Il11ra2	2	4	4	2	2	0
1700045I11Rik	0	0	0	0	0	0
Gm21158	0	0	0	0	0	0
Ccl19	2	1	0	0	0	0
Ccl21a	0	0	0	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Fam205c	2	3	3	0	0	1
Phf24	170	333	190	298	447	355
Dnajb5	461	518	329	267	252	254
1700022I11Rik	1	2	1	0	4	0
NA	0	1	0	0	0	0
Vcp	8727	8997	7444	11827	12491	12741
Fancg	247	204	209	176	265	201
Pigo	699	845	605	893	1204	1064
Stoml2	1153	1127	1046	1117	1270	1330
Atosb	1604	1271	1252	673	737	563
Unc13b	2149	2215	1945	2561	2598	2694
Atp8b5	51	78	49	234	482	252
Rusc2	1157	1151	965	603	842	671
Fam166b	177	428	267	2227	3589	2661
Tesk1	1985	2186	1877	1660	1517	1747
Cd72	350	238	286	88	51	201
Sit1	4	5	0	2	1	0
Rmrp	30	77	56	19	16	13
Ccdc107	673	995	745	453	675	555
Arhgef39	94	107	115	46	59	55
Gm12454	135	165	142	68	108	82
Car9	3323	2365	1755	1084	1402	1014
Tpm2	8912	8303	5544	2666	5334	3542
Tln1	10764	9998	7651	8228	8578	7608
Creb3	1294	1453	1267	1585	1731	1723
Gba2	594	712	470	625	1131	987
Rgp1	2764	2919	2483	2016	2604	2406
Msmp	0	0	0	0	0	0
Npr2	3079	3271	2461	1077	1664	1326
Spag8	193	356	233	1405	2556	1758
Hint2	490	543	523	457	759	528
Fam221b	5	11	7	6	5	9
Tmem8b	544	627	413	365	506	424
Or13e8	1	0	3	0	0	0
Or13j1	0	0	0	0	1	0
Hrct1	19	27	22	7	7	6
Spaar	5	5	7	0	4	1
A630077J23Rik	1	2	1	0	0	0
Or13c7d	0	0	0	0	3	0
Or13c7e-ps1	0	0	0	0	0	0
Or13c7b	0	0	0	0	0	0
Or13c7c	0	0	0	0	0	0
Or13c7	0	0	0	0	0	0
Reck	1050	937	681	294	717	472
Glipr2	613	584	370	741	993	890
Ccin	18	59	17	112	305	180
Clta	8541	9999	8744	7458	11038	9461
Gne	1650	2101	1705	2665	3244	3441
NA	40	85	49	23	114	51
Rnf38	2676	2829	2100	1751	2780	2296
Mir5106	2	0	0	0	1	0
Melk	50	22	23	61	131	77
Gm19980	4	9	1	29	103	62
Pax5	3	3	5	13	18	22
Mir5120	0	0	0	0	0	0
NA	0	0	0	0	1	0
Zcchc7	986	1240	928	844	1129	1073
Grhpr	740	786	682	951	1123	1130
Zbtb5	476	502	458	420	555	507
1700055D18Rik	14	22	31	22	44	33
Polr1e	211	270	221	335	301	376
Fbxo10	2518	3700	3396	2583	3085	3303
Tomm5	509	576	511	470	424	502
Frmpd1	56	197	83	1455	2798	1899
Frmpd1os	2	5	4	63	186	80
Trmt10b	253	283	205	226	341	322
Exosc3	540	598	475	710	836	774
Dcaf10	1100	1078	953	1068	1189	1152
Slc25a51	2778	2779	2484	2214	3329	3044
Shb	1511	1560	1294	1268	1835	1581
Gm12408	0	0	0	0	1	1
Gm829	2	0	0	0	0	0
Gm12409	4	9	2	13	24	18
Aldh1b1	296	270	125	181	282	207
Igfbpl1	11	6	2	18	5	6
Stra6l	30	41	42	59	22	24
Ccdc180	373	950	431	5630	9781	6726
Tdrd7	1764	1778	1429	1966	1928	1910
Tmod1	1238	1189	1382	515	160	398
Tstd2	1107	1143	1152	759	795	921
Ncbp1	1480	1507	1374	1754	1390	1816
Xpa	380	454	443	231	462	299
Foxe1	0	0	0	1	2	0
Trmo	138	118	115	133	128	148
Hemgn	4	4	1	2	13	5
Anp32b	2825	2764	2484	2433	3088	2919
NA	1	1	3	0	0	0
Nans	1110	1169	1001	1396	1036	1338
Trim14	652	691	564	314	353	341
Coro2a	3879	3490	3259	2174	2327	2698
Tbc1d2	860	1030	863	1121	1159	1198
Gabbr2	10	18	17	9	35	17
Anks6	542	630	537	538	776	622
Galnt12	977	1342	1149	890	955	1244
Col15a1	3308	3184	2426	1160	4051	2769
Tgfbr1	2386	2548	2045	1168	1525	1611
Alg2	2645	2682	2436	2610	2198	2442
Sec61b	2800	3527	3382	3289	3270	3985
Nr4a3	303	314	763	132	25	48
Stx17	1130	1264	963	1119	1812	1279
Erp44	3118	3123	2638	3711	2929	3840
Mir1958	0	0	0	0	0	0
Invs	568	594	430	835	930	720
Gm19579	12	15	9	20	17	15
Tex10	662	731	562	442	572	564
Msantd3	209	337	221	172	236	207
Tmeff1	250	275	252	73	165	161
NA	0	1	0	0	0	0
Cavin4	4	8	1	2	2	5
Plppr1	1	0	1	0	1	0
Acnat2	0	0	2	0	0	0
Acnat1	5	24	9	37	37	27
Baat	1	1	3	3	5	1
Mrpl50	706	786	689	710	766	908
Zfp189	147	206	153	148	191	167
Aldob	0	0	2	0	0	1
Pgap4	262	251	232	173	314	225
Rnf20	2137	2490	2124	3740	4488	4471
Grin3a	5	5	9	10	23	11
Ppp3r2	0	1	0	0	0	0
Cylc2	0	0	0	0	0	0
C630028M04Rik	0	0	0	0	0	0
Smc2os	5	2	4	0	7	3
Smc2	376	338	328	340	610	437
Toporsl	0	0	0	0	0	0
4930552N02Rik	0	0	0	0	0	0
Or13f5	0	0	0	0	0	0
Or13c3	0	0	0	0	0	0
Or13c25	0	0	0	0	0	0
Or13d1	0	0	0	0	0	0
Nipsnap3a	0	0	0	0	0	0
Nipsnap3b	1013	1037	933	1049	1016	1096
Abca1	5446	6323	5285	728	1630	1230
4930522O17Rik	1	0	0	0	0	0
Mexis	25	29	27	17	40	41
Slc44a1	1802	1742	1497	1746	2182	2028
NA	645	612	564	570	828	729
Fsd1l	619	834	528	3103	5201	3760
Fktn	402	407	354	576	564	600
Tal2	11	9	2	3	5	2
Rps15a-ps8	1	0	1	1	2	0
Tmem38b	725	779	643	528	716	672
Zfp462	866	1373	916	1411	1632	1750
NA	0	0	0	6	3	3
Gm12508	1	0	0	0	0	0
Rad23b	3974	3860	3302	4595	4561	4840
Gm12505	12	9	8	12	3	4
Klf4	1727	1140	1190	756	812	917
Actl7b	0	0	1	0	0	1
Actl7a	1	0	0	0	2	0
Elp1	902	1075	772	1142	1362	1116
Abitram	609	733	500	958	1327	1137
Ctnnal1	1703	2321	1709	3342	4458	4447
Tmem245	709	760	579	734	1043	848
Mir32	0	2	0	0	1	0
Frrs1l	0	0	0	1	0	2
Epb41l4b	1098	1621	1172	4211	6900	5500
Gm12530	10	13	8	19	42	23
Ptpn3	966	1185	1020	998	1870	1478
1700042G15Rik	0	0	0	2	0	0
Gm12538	2	1	3	3	4	2
NA	48	77	33	322	494	415
Gm12526	0	0	1	16	13	17
NA	2089	2298	1460	2455	3174	2577
D630039A03Rik	814	1132	851	1243	1998	1605
Txn1	2624	2972	2537	3196	3773	3688
Txndc8	0	0	0	0	0	0
Svep1	910	955	727	189	430	248
Musk	5	8	8	4	7	10
Lpar1	1148	1094	930	841	1182	1151
Mir3095	0	0	0	0	0	0
Or2k2	0	0	1	0	0	1
Ecpas	3417	3077	2568	2695	3431	3070
Zkscan16	18	32	13	45	54	36
Ptgr1	676	437	448	501	824	610
Dnajc25	440	374	373	459	392	502
Gng10	437	571	435	313	434	437
Shoc1	0	2	1	2	11	4
Ugcg	1567	1314	1010	1539	2156	1861
Susd1	458	436	420	306	500	382
Ptbp3	5931	5177	4468	5193	6540	6377
Hsdl2	1397	1246	1061	1036	1201	1153
E130308A19Rik	264	285	249	375	505	367
Inip	599	617	479	571	579	629
Snx30	468	525	461	228	375	234
Slc46a2	56	41	36	5	20	11
Mup4	0	0	0	4	2	5
Mup6	57	20	36	43	7	33
Mup7	0	0	0	0	0	0
Mup2	0	0	0	0	0	0
Mup8	0	0	0	0	0	0
Mup9	0	0	0	0	0	0
Mup1	0	0	0	0	0	0
Mup10	0	0	0	0	0	0
Mup11	0	0	0	0	0	0
Mup12	0	0	0	0	0	0
Mup22	0	0	0	0	0	0
Mup13	0	0	0	0	0	0
Mup14	0	0	0	0	0	0
Mup15	0	0	0	0	0	0
Mup-ps12	0	0	0	0	0	0
Mup16	0	0	0	0	0	0
Mup17	0	0	0	0	0	0
Mup18	0	0	0	0	0	0
Mup19	0	0	0	0	0	0
Mup5	0	0	0	0	0	0
Mup20	0	0	0	0	0	0
Mup3	0	0	0	0	0	0
Mup21	0	0	0	0	0	0
Zfp37	271	303	257	92	191	129
Slc31a2	2330	2754	2352	1532	1990	1977
Fkbp15	1843	1837	1500	1442	1887	1691
Slc31a1	4418	4455	4178	4841	5598	5326
Cdc26	542	590	552	512	654	581
Prpf4	710	766	670	863	1110	1069
Rnf183	89	86	48	45	32	54
Wdr31	94	168	105	606	978	703
Bspry	1522	1565	1495	1833	1784	2127
Hdhd3	127	177	115	264	231	278
Alad	2268	2985	2456	4289	4156	4312
Pole3	520	616	482	709	888	755
4933430I17Rik	25	33	12	9	33	12
Rgs3	969	1149	804	1563	2358	1935
Zfp618	341	391	301	301	488	395
Ambp	3	1	3	0	0	0
Kif12	0	1	5	0	3	0
Col27a1	490	469	367	150	333	264
Mir455	0	0	0	0	0	0
Orm1	17	23	15	4	8	12
Orm3	1	8	4	9	15	12
Orm2	5	8	1	9	28	21
Akna	643	766	529	1678	2684	1876
Aknaos	0	0	0	0	0	0
Whrn	586	713	530	584	597	555
Atp6v1g1	1344	1723	1602	1750	1734	1761
Gm11483	0	0	0	0	0	0
Tmem268	533	567	485	506	397	504
Tex53	0	1	0	3	0	0
Tex48	0	0	0	0	0	0
Tnfsf15	13	11	11	6	13	21
Tnfsf8	13	2	3	6	2	1
Tnc	174	207	61	575	442	542
8030451A03Rik	0	0	1	0	4	1
Pappa	180	211	160	72	142	143
Astn2	145	308	167	1212	1833	1525
Trim32	935	1086	808	902	1161	1107
Tlr4	1994	2118	1813	1348	1761	1835
Brinp1	41	30	52	5	9	0
Cdk5rap2	608	713	562	493	781	591
Megf9	313	324	322	209	259	224
Tle1	3876	3862	4034	1892	1821	2391
C630043F03Rik	432	560	440	132	199	244
Aldoart1	3	5	3	0	6	2
Gm11487	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm11237	0	0	0	0	0	0
Gm11236	0	0	0	0	0	0
Gm11238	0	0	0	0	0	0
Gm38423	0	0	0	0	0	0
Gm428	0	0	0	0	0	0
Rasef	1498	1280	1218	2538	2970	3019
Gm11240	4	8	7	10	21	10
Gm11758	0	0	0	0	0	0
Gm11757	0	0	0	0	0	0
Gm13871	0	0	0	0	0	0
Gm11756	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0
Frmd3	8	16	11	3	0	3
Kdm4c	1149	1315	1090	1165	1593	1307
Dmac1	491	540	465	406	535	455
Ptprd	583	1052	707	267	550	312
NA	0	1	0	0	0	1
Tyrp1	1	0	0	0	1	0
Lurap1l	531	530	438	356	593	508
Mpdz	1066	1431	989	1565	2341	1707
Gm5860	0	0	0	0	0	0
Nfib	4033	5004	3744	5000	7623	6394
2310067E19Rik	0	2	0	2	15	5
Zdhhc21	1050	1281	998	1501	1598	1528
Cer1	0	0	0	0	2	2
Frem1	186	244	148	34	144	86
Ttc39b	5167	4772	4545	590	837	782
Gm11413	7	13	9	0	2	2
Snapc3	259	337	263	174	219	180
Psip1	1220	1530	1189	1612	2352	2023
NA	248	325	239	151	247	202
Ccdc171	239	348	242	659	1151	836
Bnc2	1087	1274	1000	1643	1808	1652
Cntln	375	537	409	928	1572	1146
Sh3gl2	190	295	210	687	954	814
Gm12680	1	2	7	0	1	0
Adamtsl1	1182	1274	1239	176	387	304
Saxo1	1	2	1	5	2	1
Rraga	1933	2275	1737	2065	1944	2177
Haus6	337	289	246	270	382	317
Scarna8	1	0	0	0	0	0
Plin2	1902	1564	1487	567	622	582
Dennd4c	2770	2595	2094	2370	2965	2972
NA	12	23	8	12	17	15
Rps6	15977	17432	16100	10318	13205	13165
Acer2	464	279	258	56	66	79
Slc24a2	4	3	4	3	2	3
Mllt3	1282	1377	1097	749	941	873
Focad	585	727	560	726	629	680
Mir491	0	0	0	0	1	0
Hacd4	470	490	454	203	297	245
Ifnb1	0	0	0	0	3	1
Ifna15	0	0	0	0	0	0
Ifna14	0	0	0	0	0	0
Ifna9	0	0	0	0	0	0
Ifna12	0	0	0	0	0	0
Pramel32	0	0	0	0	0	0
Ifna13	0	0	0	0	0	0
Ifna16	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0
Ifnab	0	0	1	0	0	0
Klhl9	3432	3701	3086	2944	3470	3445
Gm13271	1	2	1	1	1	2
Gm13286	0	0	0	0	0	0
Gm13283	0	1	3	3	2	0
Gm13290	0	0	0	0	0	0
Gm13289	0	0	0	0	0	0
Gm13272	0	0	2	0	0	2
Ifnz	1	0	1	0	2	0
Gm13276	0	0	0	0	0	0
Gm13277	0	0	0	0	0	0
Gm13278	0	0	0	0	0	0
Gm13275	0	0	0	0	0	0
Gm13279	0	0	0	0	0	0
Gm13285	0	0	0	0	0	0
Gm13287	0	0	0	0	0	0
Gm13288	0	4	0	1	0	0
Ifna7	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0
Ifna6	0	0	0	0	0	0
Ifna5	0	0	0	0	0	0
Ifna4	2	0	0	0	0	0
Ifna1	0	0	0	0	0	0
Ifne	681	710	697	8	9	39
Mir31	46	43	38	0	1	4
Wincr1	0	0	0	0	0	0
Mtap	1082	1302	1075	1278	1167	1294
Cdkn2a	1	6	7	114	119	98
Cdkn2b	368	395	316	941	1230	1035
Dmrta1	231	187	126	560	691	605
Zfp352	0	0	0	0	0	1
Gm12633	0	0	0	0	0	0
Elavl2	8	3	2	2	3	2
Gm12669	26	30	25	22	32	31
Izumo3	0	0	0	0	0	0
Tusc1	148	176	142	131	159	140
Caap1	231	274	220	291	384	357
NA	0	0	0	0	0	0
Plaa	1435	1452	1191	1567	1638	1790
Gm12657	102	154	105	120	131	114
Ift74	650	900	637	2222	3385	2656
Lrrc19	1	5	5	9	9	6
Mir872	0	1	0	0	0	0
Tek	751	645	511	104	160	111
Eqtn	3	10	5	5	6	4
Gm12693	47	53	50	30	52	44
Mysm1	1055	1289	1024	851	1303	1043
Gm12704	3	1	0	0	0	0
Jun	6398	6648	5748	3840	4027	4257
Gm3831	0	1	2	1	0	0
Fggy	325	345	323	376	657	439
9530080O11Rik	24	23	24	11	19	18
Hook1	1802	1552	1387	1724	1516	1491
Cyp2j13	13	10	15	8	2	4
Cyp2j12	1	0	0	0	0	0
Cyp2j11	41	18	12	0	1	0
Cyp2j8	0	1	3	3	1	1
Cyp2j6	773	765	642	461	691	639
Cyp2j9	129	179	124	37	110	87
Cyp2j5	0	0	0	0	6	4
Gm12695	54	119	65	786	1572	1139
Gm12696	100	93	72	72	82	97
E130114P18Rik	9	7	8	9	6	6
Nfia	2770	3244	2398	2206	3163	2958
Gm12676	41	47	62	3	14	6
NA	2	3	2	1	16	12
0610025J13Rik	3	8	3	24	35	28
Tm2d1	674	780	637	623	770	779
Patj	2664	3010	2422	4087	4750	4357
L1td1	7	3	1	1	2	1
Kank4	70	98	55	145	209	139
Kank4os	0	3	3	24	56	35
I0C0044D17Rik	0	0	0	0	0	1
Usp1	1287	1259	1122	1463	1615	1604
Dock7	3862	4541	3597	3726	4234	4139
Angptl3	3	1	2	3	1	1
NA	2	3	1	2	2	1
Atg4c	722	626	547	545	598	612
Gm10305	2	5	2	4	3	3
Foxd3	12	7	3	1	1	0
Alg6	247	363	261	720	1359	1103
Itgb3bp	102	140	120	195	298	202
Efcab7	109	115	99	175	296	221
Pgm1	2881	2599	2375	1339	1522	1559
Ror1	236	254	206	131	311	255
Ube2u	14	39	18	172	271	204
Cachd1	1390	1823	1391	1714	2275	1800
Raver2	201	290	167	383	647	511
Jak1	7455	7786	6464	4274	4792	4445
E130102H24Rik	178	204	176	19	105	34
Mir101a	0	0	0	0	0	0
0610043K17Rik	24	34	32	4	10	4
Ak4	1122	800	856	200	221	287
Dnajc6	363	458	353	283	374	278
Leprot	4150	4365	3654	2198	2918	2812
Lepr	3450	3013	2768	118	314	244
Pramel17	0	0	0	1	0	0
C130073F10Rik	0	0	0	0	0	0
Pramel18	0	0	1	0	0	0
Pramel19	0	0	0	0	0	0
Gm12789	0	0	0	0	0	0
Pde4b	512	484	407	606	402	591
Sgip1	46	56	53	9	14	17
Gm12709	1	0	1	0	0	0
Dynlt5	0	0	0	0	0	0
BB031773	0	0	0	0	0	0
Insl5	2	2	6	4	14	17
Dnai4	788	1180	673	4845	7305	5479
Mier1	2785	2774	2243	1903	2586	2333
Slc35d1	243	355	273	311	376	396
4921539E11Rik	0	0	2	0	0	4
4930456L15Rik	0	0	0	0	0	0
Oma1	440	500	436	482	537	536
Gm12718	0	2	0	0	0	0
NA	2047	1642	1446	1711	1875	2020
Gm10304	0	0	0	0	0	0
Dab1	699	733	597	202	126	151
C8b	5	0	0	2	0	0
C8a	11	16	8	3	4	6
Fyb2	2032	2312	1864	2087	1597	2082
Prkaa2	392	441	313	341	340	306
Plpp3	4119	4038	3358	1314	2143	1971
NA	0	1	2	1	0	1
Usp24	1759	2285	1543	4097	5280	4614
Pcsk9	31	26	17	22	17	21
Bsnd	6	0	2	1	1	1
Dhcr24	6016	4782	4474	6589	3922	6715
Lexm	1	6	2	1	1	3
Ttc22	143	140	109	103	216	103
Pars2	170	198	160	162	253	190
Ttc4	865	1044	810	815	1231	1022
Mroh7	189	262	170	134	176	114
Fam151a	16	22	14	8	13	0
Acot11	1301	1613	1307	976	896	788
Ssbp3	3881	4244	3733	4926	6509	5925
Mrpl37	755	926	705	872	1040	964
Cyb5rl	139	217	153	241	303	280
Cdcp2	2	1	0	2	0	0
Tceanc2	768	814	651	617	885	676
Tmem59	6469	7006	6090	4517	5685	5278
NA	0	0	0	2	0	1
Ldlrad1	49	266	78	2531	4130	2986
Lrrc42	727	841	771	1040	1146	1156
Ift25	215	292	191	504	620	587
Dio1	99	263	169	599	989	1040
Yipf1	1298	1825	1515	2068	2672	2648
Ndc1	177	194	162	262	307	260
Glis1	32	33	16	42	71	58
Dmrtb1	0	1	0	0	0	0
Lrp8	208	194	132	493	122	246
Lrp8os2	0	0	0	1	0	1
Magoh	504	572	454	540	634	563
Czib	612	796	606	580	747	721
Cpt2	909	932	804	938	1237	1080
Slc1a7	26	53	37	24	51	33
Podn	889	1214	1025	699	1082	680
Scp2	3661	4642	3608	6957	7199	7065
Echdc2	1338	1929	1451	2009	2714	2252
Zyg11a	6	6	5	4	6	9
Zyg11b	2105	2147	1709	2255	2603	2653
Coa7	241	280	226	315	350	425
Shisal2a	24	57	36	171	307	231
Gpx7	305	395	311	351	430	470
Tut4	1946	1927	1554	2886	4298	3579
NA	0	1	0	0	1	0
Prpf38a	684	767	637	517	669	655
Orc1	28	34	33	28	40	26
Cc2d1b	987	1196	863	1312	1571	1473
Zfyve9	367	450	350	481	670	607
NA	39	111	93	108	163	130
