GeneID	Bulk RNA-seq IU_1.5preg_n1	Bulk RNA-seq IU_1.5preg_n2	Bulk RNA-seq IU_1.5preg_n3	Bulk RNA-seq IA_1.5preg_n1	Bulk RNA-seq IA_1.5preg_n2	Bulk RNA-seq IA_1.5preg_n3
Myl9	82229	55536	48774	8664	2463	3626
Gm14230	88	69	77	56	37	48
Tgif2	991	884	696	850	665	879
5430405H02Rik	117	95	74	130	50	118
4930518I15Rik	50	53	33	81	42	45
Rab5if	1335	1350	1124	971	925	1222
Sla2	19	11	31	13	7	2
Ndrg3	2267	1763	1685	2614	1686	2791
Dsn1	182	58	95	158	75	143
Soga1	9181	6015	5241	9036	5110	7629
Tldc2	6	0	1	14	10	15
Samhd1	6417	4975	3839	3450	1979	2694
NA	0	0	0	0	0	0
Rbl1	2080	1708	1313	1183	767	1130
NA	15	30	24	9	3	14
Mroh8	38	24	11	50	41	41
Rpn2	20094	17949	17642	15973	11065	16811
NA	18	17	8	17	2	6
Ghrh	146	121	174	930	739	1673
Manbal	1905	1571	1353	1082	901	1206
Src	7937	6797	5912	7982	6069	8975
NA	1	3	2	2	9	0
Blcap	2399	1931	1700	2362	1751	2829
Nnat	728	634	784	3438	2511	5931
Ctnnbl1	1987	1587	1467	1654	1325	1977
Vstm2l	2	0	2	3	0	0
Tti1	2325	2113	1601	2039	1514	2227
Rprd1b	2946	2947	2249	3792	2864	4254
2010009K17Rik	48	44	41	204	124	194
Tgm2	37163	23145	23585	23758	19874	24906
D630003M21Rik	877	612	621	789	349	395
1700060C20Rik	0	0	0	0	2	0
Bpi	35	28	38	51	19	33
Lbp	45600	51514	48056	31620	23407	32612
Snhg17	895	698	590	831	560	634
Snhg11	14010	10785	6467	32608	20503	17293
Ralgapb	7118	6554	5353	6883	4990	6727
Adig	234	319	261	863	877	890
Arhgap40	472	306	363	119	144	135
Gm14204	0	0	0	0	0	0
Slc32a1	0	0	0	0	0	0
Actr5	688	634	559	880	646	834
Mir3474	0	0	0	2	0	0
Ppp1r16b	620	433	303	277	95	92
Fam83d	139	125	116	93	8	91
Dhx35	1346	1160	982	1479	1135	1660
4933416E03Rik	0	0	0	0	0	0
9130015L21Rik	0	0	0	0	0	0
Gm826	2	4	2	6	0	0
Mafb	1141	787	702	626	271	404
Top1	7474	6637	5343	4442	2955	4335
NA	2	5	1	3	3	0
Plcg1	5245	4388	3240	2711	1294	2054
Zhx3	2653	2542	2043	1597	788	1269
Lpin3	1222	1137	892	1378	977	1373
Emilin3	193	57	128	13	2	11
NA	0	0	0	2	0	0
Chd6	6937	6486	4655	7008	4187	6036
NA	98	61	82	42	32	72
Ptprt	862	660	593	841	377	850
Ptprtos	0	0	0	0	0	0
9430021M05Rik	171	93	112	176	91	232
Cisd3b	8	7	4	4	3	3
Srsf6	11710	10401	8189	9910	7548	9299
NA	0	0	0	0	0	2
L3mbtl1	26	15	1	138	71	71
Sgk2	0	4	7	44	12	26
Ift52	3684	3522	3075	6933	5809	9021
NA	1	0	2	1	0	0
Mybl2	143	120	94	380	354	472
Gtsf1l	34	49	79	186	192	328
Gm11454	2	4	0	3	10	5
Tox2	132	121	101	193	244	295
Jph2	11694	6821	6787	1757	426	642
Oser1	828	853	679	827	625	924
Gdap1l1	308	215	199	270	191	366
Fitm2	1857	1887	1375	3110	2840	3617
2310001K24Rik	1	0	3	1	3	3
R3hdml	1	0	4	9	4	1
Hnf4aos	6	14	11	35	15	25
Hnf4a	283	250	273	331	293	413
Ttpal	2180	1745	1637	1561	1012	1415
Serinc3	25221	20628	17765	21512	15178	22297
NA	5	12	4	11	7	2
0610039K10Rik	18	16	5	8	13	6
Pkig	2638	2183	1968	3119	2645	3732
NA	11	24	6	15	12	20
Ada	1601	814	1545	61	24	54
Ccn5	19	7	20	13	8	21
Kcnk15	101	60	90	72	24	57
Rims4	4	3	2	0	0	0
Ywhab	16627	14410	12166	9541	7631	9818
Pabpc1l	48	39	52	10	10	35
Tomm34	3148	2758	1928	2952	2089	2948
Stk4	4601	4188	3499	3745	2644	3989
Kcns1	78	77	56	69	39	74
Wfdc5	18	13	28	10	3	4
Wfdc12	129	98	176	28	9	17
Wfdc15a	2	0	0	0	1	0
Wfdc15b	2036	2798	2764	725	431	833
Semg1	2	4	0	0	0	0
Svs3b	0	0	0	0	0	0
Svs4	0	2	6	0	0	0
Svs3a	0	0	0	0	0	2
Svs6	1	0	2	2	0	1
Svs5	0	0	2	1	2	11
Slpi	1700	970	908	418	264	407
Matn4	62	66	55	56	51	75
Rbpjl	0	1	0	7	2	7
Sdc4	11208	8995	8262	13511	10483	15495
Sys1	4310	3926	3818	4077	3269	4613
Trp53tg5	34	23	25	25	18	9
Dbndd2	14677	12107	12488	6497	4153	6337
Pigt	25283	20113	19648	12393	9471	13729
Wfdc2	18133	19925	16031	2864	1845	2499
Spint3	2	43	8	1	0	0
Wfdc6a	206	616	351	2	4	6
Eppin	72	155	80	1	5	4
Wfdc8	80	96	58	17	0	6
Wfdc6b	4	2	4	0	0	0
Wfdc16	64	15	4	0	0	0
Wfdc9	0	2	0	0	0	0
Wfdc10	88	111	137	0	0	2
Wfdc11	1	0	2	0	0	0
Wfdc13	166	251	245	120	50	123
Spint4	0	0	0	0	0	0
Spint5	0	0	0	0	0	0
Wfdc3	68	54	151	261	152	233
Dnttip1	1718	1616	1353	1786	1339	1816
Ube2c	301	144	161	221	17	131
Tnnc2	83	16	35	3	1	4
Snx21	1389	1280	1161	2062	1300	2158
Acot8	902	874	616	648	490	690
Zswim3	510	418	363	435	368	406
Zswim1	1103	891	782	867	612	946
Spata25	10	25	9	129	54	65
Neurl2	276	213	138	646	309	529
Ctsa	10522	7636	7158	8441	4961	8486
Pltp	7593	6323	6001	21621	18718	25642
Pcif1	4018	3959	3085	3707	2846	4244
Zfp335	3328	2919	2385	2770	1781	2629
Zfp335os	38	49	31	81	53	75
Mmp9	1894	1185	978	380	86	146
Slc12a5	306	192	178	185	102	131
Ncoa5	4231	3345	2822	4133	3186	4460
Cd40	151	74	83	13	13	29
1700025C18Rik	0	0	0	0	0	0
Cdh22	1060	825	842	2922	2385	3159
NA	16	17	9	27	11	14
Slc35c2	2239	1846	1655	1836	1351	1942
Elmo2	6158	5074	4559	5196	3516	5295
Zfp663	0	7	2	0	0	1
Zfp334	1321	1111	875	2088	1801	2198
Ocstamp	2	2	1	0	0	0
Slc13a3	114	52	55	37	15	18
Trp53rka	908	783	763	817	567	786
Slc2a10	528	410	364	184	72	88
Eya2	5438	4182	4182	6137	4310	6545
Zmynd8	12761	11199	9235	13264	9700	14111
Ncoa3	5300	4150	3496	4382	2713	3422
Sulf2	15078	11943	11322	5383	3973	5649
Gm11468	16	4	17	0	2	8
5031425F14Rik	23	8	13	9	0	4
Prex1	2449	1682	1566	913	505	812
Trp53rkb	160	148	132	186	102	185
Arfgef2	5082	4553	3805	5126	3397	5067
Cse1l	4748	3963	3596	3687	2691	3801
Stau1	6055	5017	4289	5296	3525	5510
Ddx27	2184	1857	1469	1784	1434	1969
Znfx1	9083	9636	6659	7492	5314	6921
Zfas1	1500	1547	1628	1256	913	1393
Snord12	27	31	19	11	7	8
Kcnb1	3691	2339	2197	8786	6250	8549
Ptgis	3545	1952	2566	963	342	812
B4galt5	3083	2587	2335	4654	3110	4564
Slc9a8	3666	3317	2841	3724	2845	3684
Spata2	1971	1577	1377	1664	1288	1840
Rnf114	5744	5041	4238	5099	3664	5808
Snai1	354	307	240	153	64	51
Ube2v1	2887	2490	2296	2266	1559	2779
Peds1	2849	2779	2339	1136	914	1305
Cebpb	2614	2602	2126	4330	2689	1970
A530013C23Rik	11	11	10	24	13	7
Ptpn1	5198	5128	3822	3711	2508	3928
Ripor3	252	148	189	49	23	65
Pard6b	1561	1526	1413	1626	1460	2009
E130018N17Rik	53	46	34	48	37	40
Adnp	10611	8870	7604	8818	6634	9355
Dpm1	2089	1927	1768	2223	1746	2414
Mocs3	811	816	594	819	660	807
Kcng1	2374	1166	1090	53	38	34
Nfatc2	1506	2555	1381	576	326	481
Gm10724	18	19	18	21	8	26
Atp9a	8434	7351	6507	13371	10516	15522
Sall4	1	4	4	21	13	15
NA	55	39	50	55	49	63
Zfp64	1049	902	869	1133	758	1152
1700017J07Rik	0	0	0	0	0	0
NA	1	0	1	0	0	0
Tshz2	10524	8084	6529	6489	4130	5907
AY702102	2	4	1	4	5	0
A630075F10Rik	145	150	94	78	39	65
Zfp217	3304	2964	2664	4636	3209	4530
Gm17619	11	14	18	62	30	83
Bcas1	767	655	616	10051	7543	11192
Bcas1os2	4	2	3	77	51	41
Cyp24a1	4	2	0	6	5	0
Pfdn4	495	369	428	491	331	499
Gm16796	7	6	2	7	0	1
4930470P17Rik	0	0	0	13	5	3
Dok5	43	25	40	117	102	116
1700028P15Rik	0	0	0	0	0	0
Cbln4	0	0	0	6	0	2
Mc3r	0	0	0	0	0	0
Fam210b	2269	1991	1997	4044	3363	4767
Aurka	199	158	163	336	159	259
Cstf1	1870	1532	1180	1176	828	1268
Cass4	66	36	39	74	72	82
Rtf2	4121	3758	3294	3943	3067	4451
Gcnt7	30	21	10	28	14	26
Fam209	0	7	6	0	0	1
Tfap2c	69	67	44	705	707	820
Bmp7	614	531	517	1611	1007	1276
Spo11	11	8	3	10	6	3
Rae1	2100	1592	1499	2547	1988	2748
NA	18	14	8	19	18	15
Rbm38	845	519	502	728	491	715
Ctcfl	8	2	6	2	0	0
NA	1	8	0	3	0	2
NA	1	0	0	0	0	0
Ctcflos	10	13	3	0	0	2
Pck1	61	403	11	27	8	29
Zbp1	620	376	258	118	65	76
Pmepa1	3406	1840	1940	6342	4857	6961
1700021F07Rik	0	0	0	0	0	0
Ankrd60	1	4	0	0	0	0
Ppp4r1l-ps	726	678	470	536	296	436
Rab22a	2484	2113	1922	2108	1487	2064
1700010B08Rik	1	0	0	4	2	19
Vapb	9056	7324	6596	8275	6404	9502
Stx16	4835	3908	3084	8138	4992	6507
Npepl1	4218	3694	3180	8158	7036	9328
Gm10714	4	6	0	13	11	5
Gm19544	35	23	10	77	54	80
Mir296	0	0	0	0	0	0
Mir298	0	0	0	0	0	0
Gnasas1	4	1	5	27	17	17
Gnas	58449	46712	42551	52252	36803	54757
Nelfcd	2398	2028	1740	2062	1594	2272
Ctsz	5602	4203	4144	4044	2394	3719
Tubb1	2	5	2	2	2	0
Atp5e	3885	4252	3867	2979	2760	3360
Prelid3b	1673	1512	1248	632	552	761
Zfp831	43	16	0	56	49	61
Edn3	464	314	305	416	111	137
Gm14393	3	9	0	4	2	5
NA	8	0	2	2	3	3
Gm14399	221	190	181	412	291	304
Gm14443	26	33	16	43	40	24
Gm14391	20	30	37	22	29	40
NA	0	0	0	1	0	1
NA	16	24	10	19	19	10
Gm14440	3	8	4	16	5	3
NA	2	3	0	3	1	2
Zfp968	6	1	3	9	6	4
Gm4724	4	2	2	5	2	14
Zfp973	5	12	12	16	6	37
NA	9	5	2	11	6	6
NA	4	0	3	1	1	2
Gm14288	93	66	34	80	27	51
Gm6710	25	47	60	56	20	55
Zfp966	22	15	12	35	5	14
Gm2026	11	7	29	16	17	6
Gm2004	36	28	27	37	27	21
Zfp968-ps	1	6	0	0	2	0
Gm14434	148	0	0	2	3	3
Zfp967	6	14	4	6	7	7
Gm14308	2	0	0	0	2	1
Zfp965	11	30	6	18	20	6
Gm14305	342	334	312	382	194	304
Gm14295	84	64	71	53	37	59
Gm14405	2	7	4	7	0	7
Gm14419	12	15	6	3	9	11
NA	2	1	0	6	0	0
Zfp970	1184	915	825	993	594	851
Gm14403	697	470	584	584	434	816
Gm14406	6	13	8	6	2	8
Gm14322	326	273	235	270	203	315
Gm14325	1250	955	1023	1246	703	1183
Gm14327	65	18	25	22	22	57
Gm14326	815	591	678	710	452	664
Zfp971	628	555	496	703	456	522
Zfp931	260	274	213	210	125	179
Phactr3	29	7	22	8	6	7
Sycp2	66	78	39	107	64	78
Ppp1r3d	716	458	468	616	417	805
Fam217b	747	515	560	677	384	583
Cdh26	14	14	18	41	18	23
4930591A17Rik	0	0	0	0	0	0
Cdh4	1650	1485	1349	554	340	599
Taf4	3104	2352	2046	2678	1690	2354
4921531C22Rik	251	194	212	259	155	274
Lsm14b	5067	4486	4128	8074	6990	9517
Psma7	5396	5245	4927	4348	3926	5217
Ss18l1	1121	1083	819	858	554	707
Mtg2	1455	1157	1194	1138	772	1057
Hrh3	8	2	6	4	4	2
Osbpl2	8155	6962	7592	3566	2177	3392
Adrm1	4149	3811	3316	2551	1946	2606
Lama5	28042	22172	18854	27435	17177	24791
Rps21	11679	12733	11386	8653	7234	8559
Mir3091	6	11	7	7	6	2
Cables2	2112	1717	1611	1183	793	1085
Rbbp8nl	374	347	298	170	129	178
Gata5	238	207	289	38	40	95
Gata5os	1	0	1	2	0	0
B230312C02Rik	120	112	66	18	6	10
Mir1a-1hg	7	3	6	5	3	0
Mir1a-1	0	0	0	0	0	0
Mir133a-2	1	0	1	0	0	0
Slco4a1	106	22	19	21	14	18
Ntsr1	2	3	2	0	0	2
Mrgbp	695	670	585	645	526	658
Ogfr	3596	3059	2719	2457	1685	2832
Col9a3	78	78	56	44	20	52
Tcfl5	2	3	2	0	2	2
Dido1	8235	7540	5853	7055	5069	6740
Gid8	2902	2648	2360	2310	1756	2278
Slc17a9	347	479	351	180	148	111
Bhlhe23	2	0	0	2	4	0
Gm14340	0	0	3	0	0	0
NA	0	0	0	1	0	0
Mir124a-3	0	0	0	2	0	0
Ythdf1	3815	2699	2474	2072	1220	1879
Birc7	0	0	0	0	0	0
Nkain4	613	520	725	108	96	183
Arfgap1	4068	3871	3420	2399	1474	2379
Col20a1	1716	1150	1186	1732	946	1495
Chrna4	411	442	302	3065	2969	3019
Kcnq2	34	12	11	1	0	0
Eef1a2	6	4	2	0	0	0
Ppdpf	2077	1852	1723	2414	2115	3231
Ptk6	3	0	7	3	0	1
Srms	10	24	9	14	14	2
Fndc11	37	71	65	216	213	298
Helz2	3494	2874	2126	2343	1105	1572
Gmeb2	1860	1577	1239	1653	1172	1569
NA	0	0	0	0	0	1
Stmn3	3	0	1	1	0	0
Rtel1	1374	1386	1078	1406	786	1018
Arfrp1	2312	2121	1738	1795	1142	1852
Zgpat	3273	3105	2466	2505	1611	2039
Lime1	2288	2002	1557	1709	718	949
Slc2a4rg-ps	1113	1011	732	1022	472	567
Zbtb46	548	519	412	559	344	536
Abhd16b	29	34	27	123	157	215
Tpd52l2	4793	4136	3618	5056	3722	5689
Dnajc5	7871	6836	5828	5098	3638	5237
Uckl1	1919	1604	1381	676	437	679
Uckl1os	1216	1304	1213	8206	6915	9960
Zfp512b	6578	7626	5524	4833	2874	3849
Samd10	1863	1997	1482	1652	1359	1779
Prpf6	7371	6412	5532	8619	6060	10271
Sox18	1814	1344	1087	712	435	581
Tcea2	505	436	340	499	349	526
Rgs19	1011	916	696	378	334	455
Lkaaear1	0	0	0	8	5	0
Oprl1	19	15	16	34	24	36
Myt1	8	6	4	22	18	15
Pcmtd2	4373	4203	3137	6568	3927	6176
Polr3k	2362	2433	1889	2257	1868	2613
Gm14496	0	0	0	0	0	0
Hnf4g	106	57	54	32	20	49
1110015O18Rik	0	0	0	0	0	0
Gm17308	9	0	7	7	2	2
2700069I18Rik	6	0	1	0	5	0
Zfhx4	403	504	290	729	584	739
Pex2	2901	2945	2758	3132	2211	3566
1700008P02Rik	0	0	0	0	0	0
Pkia	2676	2042	1973	3549	3165	4412
Zc2hc1a	3963	3679	3258	12962	10832	16499
Il7	242	129	200	59	51	87
NA	10	5	10	7	14	14
1700010I02Rik	0	0	0	0	0	0
5330432E05Rik	0	2	0	17	6	6
Gm6194	17	5	6	3	1	7
Stmn2	291	243	227	64	44	73
Hey1	1560	1075	1311	2337	1595	2530
Mrps28	855	903	745	555	583	821
NA	1	3	0	6	3	8
Tpd52	15744	14639	13920	6211	4522	7262
4930539M17Rik	0	0	0	0	0	0
Zbtb10	3109	3047	2355	3589	2560	3751
C030034L19Rik	39	22	15	84	42	60
Zfp704	15315	14175	10735	21530	14596	21080
Pag1	2000	1262	1202	2018	1519	1972
NA	0	0	0	0	0	0
Fabp5	228	301	256	45	29	74
Myef2l	236	198	191	207	167	234
Pmp2	5	12	14	0	0	0
Fabp9	0	0	0	0	0	0
Fabp4	9	1666	10	4	0	96
Fabp12	0	0	0	0	0	0
Impa1	3631	2794	2648	2468	2068	2885
Slc10a5	3	7	0	4	6	8
Zfand1	1413	1219	1117	1724	1298	2150
Chmp4c	455	495	414	702	591	852
Snx16	653	572	498	587	482	696
Gm10745	0	0	0	0	0	0
Ralyl	9	10	7	93	82	74
4930539N22Rik	0	0	0	0	0	0
Gm6300	0	0	0	2	0	0
Slc7a12	0	0	0	0	0	4
Lrrcc1	3779	4079	3781	3313	2525	4174
E2f5	1619	1654	1472	1485	1388	1584
Rbis	1115	1031	957	816	647	918
Car13	1075	807	770	1699	1655	2075
Car1	0	0	0	0	0	0
Car3	24	2367	21	20	7	231
NA	0	112	0	2	0	14
Car2	8735	5978	7674	1261	857	1424
A930001A20Rik	97	98	71	1126	868	1132
Sirpd	9	8	6	0	0	4
Sirpb1a	127	106	84	46	20	9
Sirpb1b	68	25	14	8	0	12
Sirpb1c	41	16	23	3	0	8
Gm5150	21	6	8	0	2	0
Ythdf3	8206	7349	5895	6568	4641	6947
Gm10742	0	1	0	0	1	1
Mir124-2hg	0	1	0	0	1	0
Mir124a-2	0	0	0	0	0	0
Cypt12	1	0	0	0	0	0
Bhlhe22	340	274	228	75	13	25
Cyp7b1	757	670	502	380	211	415
4930433B08Rik	0	0	0	0	0	0
Gm6369	0	1	0	0	0	0
Armc1	2857	2250	2003	2009	1396	2126
Mtfr1	2879	2534	1982	2789	1903	2949
Pde7a	4893	5640	4089	884	549	948
Dnajc5b	2	0	4	0	3	0
Trim55	32	37	20	245	165	238
Crh	1	0	0	1	5	0
NA	6	15	9	9	3	4
4632415L05Rik	1551	1089	1051	1399	806	1255
NA	1	0	0	0	0	5
Gm17771	4	5	6	1	2	0
Cp	9187	3888	3872	8417	8989	10804
Hps3	1558	1294	1114	1442	1208	1729
Hltf	2931	2772	2434	4443	3267	5306
Gyg	2836	2193	1742	1560	1015	1834
Cpa3	103	32	66	2	1	12
Cpb1	0	12	0	0	3	0
Agtr1b	4	0	0	0	2	0
Tbl1xr1	3975	3208	2596	4391	3029	4109
Rprl2	0	0	0	0	0	0
Naaladl2	467	408	291	536	311	489
Nlgn1	498	301	326	380	177	174
Spata16	2	0	0	0	0	0
Ect2	418	192	293	502	194	396
1700125G22Rik	7	2	0	17	10	18
Nceh1	4438	3423	3121	4112	3272	4486
NA	2	4	5	2	4	4
Tnfsf10	3305	1965	1664	2638	1954	2544
Ghsr	0	0	0	0	1	0
Fndc3b	7646	5937	5955	4555	2484	4211
Mir3092	0	0	0	0	0	0
Tmem212	1783	2088	2002	20104	17234	25270
Pld1	1110	967	884	996	643	974
Tnik	1511	1272	909	419	215	284
Slc2a2	20	32	24	83	52	97
Eif5a2	545	372	323	733	578	664
Rpl22l1	3040	3031	2801	2721	1907	3224
Gm1527	0	0	0	0	0	0
Egfem1	2	0	2	0	0	1
Mir551b	0	0	0	0	0	0
Mecom	8006	8588	7084	2821	2466	3492
Gm10258	1	3	0	6	2	2
Actrt3	1	0	5	0	0	4
Mynn	1820	1609	1377	1704	1340	1921
Lrrc34	697	683	629	3905	3349	4876
Lrriq4	76	45	53	116	61	71
Lrrc31	4190	6192	4026	391	144	387
Samd7	2	0	0	0	0	0
Sec62	9929	9003	7976	10476	8541	11745
Gpr160	685	675	538	278	202	306
Phc3	8717	7387	4961	7747	4496	6051
Prkci	6881	6358	5599	4223	3079	4319
NA	0	0	0	0	0	0
Skil	3270	2478	2164	3068	2018	2866
Cldn11	106	117	107	298	184	166
Slc7a14	7	12	6	117	123	138
Kcnmb2	610	765	672	7973	7043	10293
Zmat3	3452	2708	2407	3277	2968	3329
4930429B21Rik	103	50	57	43	28	36
Pik3ca	5255	4404	3537	4948	3143	4779
Kcnmb3	10	13	12	200	200	274
Zfp639	1287	1233	864	905	710	965
Mfn1	5232	4396	3994	6329	4497	7176
Gnb4	2265	1893	1589	807	246	331
Actl6a	2360	1943	1727	1684	1476	1975
Mrpl47	501	406	352	539	449	598
Ndufb5	3364	2975	3159	4090	3616	5357
Usp13	515	335	343	1168	769	788
Pex5l	154	113	141	515	312	452
4930419G24Rik	1	0	0	3	2	3
Gm19445	0	0	0	2	2	0
Ttc14	4624	4434	3203	7454	4891	5747
Ccdc39	1456	1555	1227	9791	7832	9830
Fxr1	6147	5728	5013	7274	5366	8084
Dnajc19	820	686	690	599	603	807
Sox2ot	510	496	467	182	85	125
Mir1897	0	0	0	0	0	0
Sox2	5	13	13	22	16	8
Gm3143	3	1	0	1	0	0
Gm21388	0	0	0	4	3	4
Gm6639	0	0	0	0	0	0
Atp11b	7162	5852	5381	6052	3917	6304
Dcun1d1	2883	2572	2084	2089	1436	2376
Mccc1	3898	3987	3014	1959	1242	1957
Mccc1os	43	54	33	13	5	10
Ccdc144b	5	9	14	0	1	2
Acad9	7033	6401	5744	2882	2206	2991
Zfp267	3598	2972	2888	2583	1618	2562
Qrfpr	2	0	4	0	0	0
Anxa5	14439	13893	12809	15340	12083	17096
NA	0	0	0	0	0	0
1810062G17Rik	56	43	52	132	101	177
Gm11548	0	0	0	4	4	0
Smim43	55	21	25	0	2	0
Exosc9	1101	994	926	971	780	1299
Ccna2	463	196	270	485	128	280
Bbs7	1003	985	856	4131	3615	5134
Trpc3	442	222	186	246	67	68
Bltp1	6300	5575	3992	8188	4401	6893
Adad1	0	0	2	0	0	0
Il2	0	1	0	2	0	1
Il21	0	2	5	6	6	6
Cetn4	712	698	746	4309	3901	5751
Bbs12	371	306	207	606	386	523
Fgf2os	14	8	0	7	2	9
Fgf2	169	153	132	52	28	34
Nudt6	555	537	420	385	279	340
Spata5	792	591	542	552	350	535
NA	5	2	11	12	6	2
Spry1	4166	3310	3144	2687	1957	2483
Gm5148	439	467	335	450	289	505
Gm20755	101	83	92	243	177	372
5430434I15Rik	6	2	1	18	16	8
Ankrd50	1711	1512	1217	1080	659	1043
Fat4	6037	4425	2954	2502	493	776
1700017G19Rik	0	2	0	0	0	0
Intu	1489	1329	1376	5869	4354	6213
Slc25a31	7	13	1	34	24	16
Hspa4l	3992	3984	3306	25665	21219	27589
Plk4	424	325	295	379	277	339
Mfsd8	907	904	795	616	423	625
Gm2011	37	30	37	46	41	46
Gm10731	0	0	0	0	4	0
Abhd18	218	234	160	245	103	135
Fundc2b	4	4	0	2	3	0
Larp1b	1085	1002	911	742	734	894
Pgrmc2	14794	18203	13842	4591	3227	4859
Gm16508	4	1	0	0	0	0
Platr4	14	6	0	4	6	2
Jade1	4474	4759	3837	6206	4793	6754
Sclt1	861	838	628	2235	1711	2131
D3Ertd751e	1556	1371	1243	3385	2589	3487
2610316D01Rik	4	7	8	2	6	8
Pcdh10	55	33	31	5	5	0
1700027H10Rik	0	0	0	0	0	0
Pabpc4l	301	243	224	190	94	216
Gm7977	0	1	0	0	3	0
1700018B24Rik	0	0	0	0	0	0
Gm20557	1	0	0	0	0	1
Pcdh18	969	593	704	487	121	293
Slc7a11	4498	4559	4107	1512	1341	1298
NA	0	0	0	0	0	0
Noct	2150	2413	1747	897	619	751
Elf2	3724	3142	2701	3623	2646	3713
Mgarp	19	4	8	8	2	14
Gm9442	10	5	8	25	11	20
Ndufc1	1187	1065	1085	895	853	1202
Naa15	4547	3629	2985	3869	2841	4355
Rab33b	2006	1949	1581	1660	1171	1886
Setd7	10311	9016	7179	8858	4973	7551
5031434O11Rik	176	140	121	308	133	217
Mgst2	29	23	10	4	4	6
Maml3	2240	1788	1550	2583	1758	2847
Gm20089	1	0	0	26	12	8
Foxo1	9699	7171	6890	11373	8456	13272
Gm2447	0	2	2	8	8	2
Gm20750	0	0	0	0	0	0
NA	0	0	0	0	0	0
Cog6	2027	1931	1677	1748	1206	1973
Lhfpl6	2827	1587	1730	1704	379	603
Nhlrc3	645	556	457	599	446	557
Proser1	1649	1414	1120	1334	927	1274
Stoml3	490	550	470	5910	5100	6668
Frem2	1796	863	886	1913	1360	1852
C820005J03Rik	1	2	0	0	2	0
Ufm1	3704	3618	3268	3110	2609	3905
Trpc4	1199	1100	831	1887	1359	1725
Postn	26977	12424	13674	4688	727	2193
Supt20	2256	1886	1451	2257	1145	1592
Exosc8	835	704	640	717	476	596
Alg5	1268	1291	1230	959	647	1148
Smad9	291	238	213	62	32	31
Rfxap	1166	840	796	1129	894	1224
Sertm1	4	0	0	6	4	0
Ccna1	40	18	14	310	159	221
4931419H13Rik	0	0	0	6	0	3
Spart	3452	2723	2591	3174	2145	3193
Ccdc169	0	1	2	8	0	0
Sohlh2	4	0	0	0	0	0
Dclk1	3060	2049	2179	331	155	326
Gm19817	2	0	0	2	1	0
Nbea	8764	9718	7223	8132	6316	8972
Mab21l1	11	9	8	12	7	17
4933417G07Rik	1	1	0	3	2	0
Tm4sf1	7193	8698	7160	42011	35277	53905
Tm4sf4	56	97	62	245	241	327
Wwtr1	8162	5542	5006	5728	3436	5625
NA	0	0	0	2	2	0
Commd2	719	609	561	765	641	801
Ankub1	97	125	84	476	462	523
Rnf13	4457	3901	3618	5172	3657	5400
Pfn2	3070	3149	2491	3011	2768	3611
1700007F19Rik	0	1	2	0	0	5
Tsc22d2	2500	2194	1739	2161	1361	1930
Serp1	18109	19433	17981	12109	10433	13471
Eif2a	3938	3337	2949	3707	2078	4365
Selenot	11083	10506	9482	11877	9976	14090
Erich6	31	52	13	294	241	341
Gm8234	62	34	31	259	285	311
Siah2	634	457	436	825	633	673
4930593A02Rik	7	5	1	27	20	20
Mindy4b-ps	0	0	0	1	0	0
Clrn1	11	4	0	13	8	20
Rpl13-ps6	243	159	170	146	143	240
Med12l	551	466	365	1851	1145	1664
Gpr171	26	10	11	3	4	4
NA	0	0	0	0	0	0
P2ry14	1102	983	664	591	198	235
F630111L10Rik	2	0	5	15	8	5
Gpr87	0	0	0	0	4	0
P2ry13	60	32	32	30	14	25
P2ry12	85	85	68	48	10	38
Igsf10	2484	1415	1369	722	184	413
Gm5709	4	2	4	4	0	1
Aadacl2fm2	0	0	0	3	2	6
Gm16527	0	0	0	0	0	0
Aadacl2fm3	0	1	0	0	0	0
Aadacl2fm1	0	0	0	0	0	0
Gm9696	0	0	0	0	0	2
Aadacl2	1	0	0	0	0	0
Aadac	0	0	0	0	0	0
Sucnr1	2	13	7	5	2	12
Mbnl1	11199	8547	7855	7432	5178	7672
Gm19816	0	2	0	20	2	4
NA	121	89	79	71	71	110
P2ry1	904	704	529	526	173	209
Rap2b	2127	1653	1675	1055	665	1081
NA	10	12	17	0	3	4
Arhgef26	3719	3558	3225	925	572	1037
Dhx36	4148	3627	3075	3447	2599	3610
Gpr149	3	3	0	6	0	2
Mme	14914	20553	15059	18107	10087	19449
Plch1	2215	2211	1934	5828	5063	6992
E130311K13Rik	466	363	314	433	274	498
Slc33a1	4813	6589	4836	3192	2306	3336
NA	45	40	25	37	19	16
Gmps	3396	3864	2905	2358	1646	2341
Vmn2r1	24	22	13	13	4	10
Vmn2r2	0	0	1	0	0	0
Vmn2r3	0	0	0	0	0	0
Vmn2r4	1	9	0	0	0	0
Vmn2r5	0	4	1	0	0	0
Vmn2r6	0	10	2	0	0	0
Vmn2r-ps11	0	3	0	2	0	0
Vmn2r7	1	31	8	0	0	5
Kcnab1	705	588	616	191	154	316
A730090N16Rik	12	24	22	11	4	2
Ssr3	26936	27901	24165	18475	12706	19132
4931440P22Rik	87	75	75	119	85	122
Tiparp	3125	3487	2267	2815	2445	3179
NA	0	0	0	0	0	0
Lekr1	394	358	336	1393	1002	1394
